Time,Object Name,Status,Value,Units,Alert ID,Priority
07.04.2021 9:26:39,TIC Turbo Power,,7.5,,0,0
07.04.2021 9:26:39,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:26:39,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:26:39,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:26:41,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:26:41,TIC Turbo Power,,8.2,,0,0
07.04.2021 9:26:41,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:26:41,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:26:42,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:26:43,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:26:43,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:26:43,TIC Turbo Power,,6.1,,0,0
07.04.2021 9:26:43,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:26:43,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:26:45,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:26:45,TIC Turbo Power,,8.0,,0,0
07.04.2021 9:26:45,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:26:46,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:26:46,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:26:47,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:26:47,TIC Turbo Power,,6.1,,0,0
07.04.2021 9:26:48,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:26:48,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:26:48,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:26:49,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:26:50,TIC Turbo Power,,8.2,,0,0
07.04.2021 9:26:50,TIC Gauge 1,11,1.0000e+05,59,0,0
